division,subtype,report_year,count_cleared,count_,clearance_rate,unsolved_crime
D32,Auto Theft,2019,1,29,0,28
D32,Auto Theft,2019,3,62,0,59
D32,Auto Theft,2019,3,27,0,24
D32,Auto Theft,2019,0,35,0,35
D32,Auto Theft,2019,1,25,0,24
D32,Auto Theft,2019,3,29,0,26
D32,Auto Theft,2019,4,49,0,45
D32,Auto Theft,2019,3,47,0,44
D32,Break & Enter-Apartment,2019,1,4,0,3
D32,Break & Enter-Apartment,2019,0,7,0,7
D32,Break & Enter-Apartment,2019,0,9,0,9
D32,Break & Enter-Apartment,2019,0,3,0,3
D32,Break & Enter-Apartment,2019,0,1,0,1
D33,Break & Enter-House,2019,0,5,0,5
D33,Other,2019,1,1,1,0
D33,Break & Enter-House,2019,2,20,0,18
D33,Other,2019,11,16,0,5
D33,Break & Enter-House,2019,0,6,0,6
D33,Other,2019,10,20,0,10
D33,Break & Enter-Other,2019,2,3,0,1
D33,Other,2019,8,18,0,10
D33,Break & Enter-Other,2019,0,1,0,1
D41,Break & Enter-Apartment,2019,4,14,0,10
D33,Other,2019,2,2,1,0
D33,Other,2019,7,9,0,2
D33,Break & Enter-Other,2019,0,1,0,1
D41,Break & Enter-Apartment,2019,5,11,0,6
D32,Other,2019,22,25,0,3
D33,Other,2019,9,11,0,2
D33,Other,2019,3,3,1,0
D33,Break & Enter-Other,2019,0,1,0,1
D41,Break & Enter-Apartment,2019,1,7,0,6
D32,Other,2019,11,13,0,2
D33,Other,2019,6,10,0,4
D33,Auto Theft,2019,5,45,0,40
D33,Break & Enter-Other,2019,0,3,0,3
D41,Break & Enter-Apartment,2019,3,17,0,14
D33,Theft Over $5000,2019,1,2,0,1
D41,Fraud,2019,4,26,0,22
D32,Other,2019,7,7,1,0
D33,Robbery-Financial,2019,0,2,0,2
D33,Auto Theft,2019,10,41,0,31
D33,Break & Enter-Other,2019,0,2,0,2
D41,Break & Enter-Apartment,2019,2,4,0,2
D33,Theft Over $5000,2019,0,13,0,13
D41,Fraud,2019,6,57,0,51
D33,Auto Theft,2019,0,21,0,21
D32,Other,2019,41,48,0,7
D33,Auto Theft,2019,2,26,0,24
D33,Break & Enter-Other,2019,1,2,0,1
D41,Break & Enter-Apartment,2019,6,13,0,7
D33,Auto Theft,2019,0,22,0,22
D32,Other,2019,11,12,0,1
D33,Theft Over $5000,2019,1,6,0,5
D33,Robbery-Other,2019,4,9,0,5
D41,Fraud,2019,9,64,0,55
D33,Auto Theft,2019,0,1,0,1
D32,Other,2019,9,9,1,0
D33,Theft Over $5000,2019,0,3,0,3
D33,Robbery-Other,2019,1,13,0,12
D33,Break & Enter-Other,2019,0,2,0,2
D41,Break & Enter-Apartment,2019,4,14,0,10
D41,Fraud,2019,4,9,0,5
D33,Auto Theft,2019,3,23,0,20
D32,Other,2019,46,53,0,7
D33,Theft Over $5000,2019,0,4,0,4
D33,Robbery-Other,2019,3,5,0,2
D33,Fraud,2019,3,120,0,117
D41,Break & Enter-Apartment,2019,3,16,0,13
D41,Fraud,2019,8,39,0,31
D33,Auto Theft,2019,3,28,0,25
D32,Other,2019,19,27,0,8
D33,Theft Over $5000,2019,1,4,0,3
D33,Robbery-Other,2019,1,11,0,10
D33,Fraud,2019,11,109,0,98
D41,Break & Enter-Apartment,2019,5,13,0,8
D41,Fraud,2019,29,138,0,109
D33,Auto Theft,2019,0,1,0,1
D32,Other,2019,17,23,0,6
D33,Theft Over $5000,2019,0,1,0,1
D33,Robbery-Other,2019,11,30,0,19
D33,Fraud,2019,3,43,0,40
D41,Break & Enter-Commercial,2019,2,2,1,0
D41,Other,2019,3,7,0,4
D33,Auto Theft,2019,0,9,0,9
D32,Other,2019,8,11,0,3
D33,Theft Under $5000,2019,79,346,0,267
D33,Robbery-Other,2019,7,23,0,16
D33,Fraud,2019,0,5,0,5
D41,Break & Enter-Commercial,2019,1,9,0,8
D41,Other,2019,7,23,0,16
D33,Auto Theft,2019,2,24,0,22
D33,Auto Theft,2019,2,15,0,13
D33,Auto Theft,2019,0,10,0,10
D33,Auto Theft,2019,0,2,0,2
D33,Break & Enter-Apartment,2019,1,15,0,14
D33,Break & Enter-Apartment,2019,1,9,0,8
D33,Break & Enter-Apartment,2019,2,5,0,3
D33,Break & Enter-Apartment,2019,1,1,1,0
D33,Break & Enter-Apartment,2019,0,16,0,16
D33,Break & Enter-Apartment,2019,0,23,0,23
D33,Break & Enter-Apartment,2019,1,26,0,25
D33,Break & Enter-Apartment,2019,0,2,0,2
D33,Break & Enter-Apartment,2019,0,10,0,10
D33,Break & Enter-Apartment,2019,1,4,0,3
D33,Break & Enter-Apartment,2019,1,1,1,0
D33,Break & Enter-Apartment,2019,2,22,0,20
D33,Break & Enter-Commercial,2019,1,11,0,10
D33,Break & Enter-Commercial,2019,0,4,0,4
D33,Break & Enter-Commercial,2019,0,2,0,2
D33,Break & Enter-Commercial,2019,0,2,0,2
D33,Break & Enter-Commercial,2019,0,4,0,4
D33,Break & Enter-Commercial,2019,0,1,0,1
D33,Break & Enter-Commercial,2019,0,10,0,10
D33,Break & Enter-Commercial,2019,0,11,0,11
D33,Break & Enter-Commercial,2019,0,1,0,1
D33,Break & Enter-Commercial,2019,0,6,0,6
D33,Break & Enter-Commercial,2019,0,1,0,1
D33,Break & Enter-Commercial,2019,1,5,0,4
D33,Break & Enter-Commercial,2019,0,5,0,5
D33,Break & Enter-House,2019,1,53,0,52
D33,Break & Enter-House,2019,0,23,0,23
D33,Break & Enter-House,2019,0,14,0,14
D33,Break & Enter-House,2019,1,12,0,11
D33,Break & Enter-House,2019,1,14,0,13
D33,Break & Enter-House,2019,1,9,0,8
D33,Break & Enter-House,2019,0,2,0,2
D33,Break & Enter-House,2019,1,18,0,17
D33,Break & Enter-House,2019,2,18,0,16
D41,Other,2019,44,108,0,64
D33,Robbery-Other,2019,0,6,0,6
D33,Theft Under $5000,2019,71,348,0,277
D33,Theft Under $5000,2019,17,86,0,69
D41,Break & Enter-Commercial,2019,0,11,0,11
D33,Fraud,2019,0,1,0,1
D33,Robbery-Other,2019,1,17,0,16
D41,Other,2019,44,139,0,95
D41,Break & Enter-Commercial,2019,6,31,0,25
D33,Theft Under $5000,2019,1,8,0,7
D33,Fraud,2019,13,106,0,93
D32,Other,2019,21,24,0,3
D33,Theft Under $5000,2019,0,1,0,1
D41,Break & Enter-Commercial,2019,1,3,0,2
D33,Fraud,2019,3,58,0,55
D41,Other,2019,9,30,0,21
D33,Robbery-Other,2019,0,1,0,1
D32,Other,2019,49,60,0,11
D33,Theft Under $5000,2019,220,477,0,257
D41,Break & Enter-Commercial,2019,9,34,0,25
D33,Fraud,2019,0,2,0,2
D41,Other,2019,33,90,0,57
D33,Robbery-Other,2019,1,2,0,1
D32,Other,2019,7,9,0,2
D33,Theft Under $5000,2019,11,145,0,134
D41,Break & Enter-Commercial,2019,5,9,0,4
D33,Fraud,2019,4,89,0,85
D41,Other,2019,8,25,0,17
D41,Other,2019,15,43,0,28
D41,Other,2019,43,103,0,60
D41,Other,2019,6,12,0,6
D41,Other,2019,26,102,0,76
D41,Other,2019,63,170,0,107
D41,Theft Over $5000,2019,1,7,0,6
D41,Theft Over $5000,2019,3,14,0,11
D41,Theft Over $5000,2019,0,1,0,1
D41,Theft Over $5000,2019,0,8,0,8
D41,Theft Over $5000,2019,1,5,0,4
D41,Theft Over $5000,2019,1,2,0,1
D41,Theft Over $5000,2019,0,6,0,6
D41,Theft Over $5000,2019,0,6,0,6
D41,Theft Over $5000,2019,3,14,0,11
D41,Theft Under $5000,2019,5,37,0,32
D41,Theft Under $5000,2019,47,100,0,53
D41,Theft Under $5000,2019,86,287,0,201
D41,Theft Under $5000,2019,111,423,0,312
D41,Theft Under $5000,2019,7,47,0,40
D41,Theft Under $5000,2019,89,380,0,291
D41,Theft Under $5000,2019,24,69,0,45
D41,Theft Under $5000,2019,18,93,0,75
D41,Theft Under $5000,2019,124,367,0,243
D41,Theft Under $5000,2019,97,119,0,22
D41,Theft Under $5000,2019,122,346,0,224
D41,Theft Under $5000,2019,571,1004,0,433
D41,Assault,2019,25,35,0,10
D41,Assault,2019,42,55,0,13
D41,Assault,2019,109,188,0,79
D41,Assault,2019,154,260,0,106
D41,Assault,2019,26,37,0,11
D41,Assault,2019,99,146,0,47
D41,Assault,2019,30,49,0,19
D41,Assault,2019,49,65,0,16
D41,Assault,2019,133,191,0,58
D41,Assault,2019,3,10,0,7
D41,Assault,2019,91,147,0,56
D33,Robbery-Other,2019,3,8,0,5
D33,Fraud,2019,7,65,0,58
D33,Robbery-Other,2019,4,14,0,10
D33,Fraud,2019,0,3,0,3
D41,Break & Enter-Commercial,2019,0,2,0,2
D33,Theft Under $5000,2019,1,2,0,1
D33,Robbery-Other,2019,2,6,0,4
D33,Fraud,2019,1,32,0,31
D32,Other,2019,44,49,0,5
D41,Break & Enter-Commercial,2019,5,18,0,13
D33,Theft Under $5000,2019,6,144,0,138
D33,Robbery-Other,2019,0,2,0,2
D33,Fraud,2019,5,65,0,60
D32,Other,2019,51,56,0,5
D33,Robbery-Other,2019,0,2,0,2
D41,Break & Enter-Commercial,2019,0,2,0,2
D33,Fraud,2019,2,34,0,32
D33,Theft Under $5000,2019,7,132,0,125
D32,Other,2019,39,45,0,6
D33,Sexual Violation,2019,6,12,0,6
D41,Break & Enter-Commercial,2019,7,18,0,11
D33,Fraud,2019,1,22,0,21
D33,Theft Under $5000,2019,0,9,0,9
D32,Other,2019,306,339,0,33
D33,Sexual Violation,2019,10,15,0,5
D41,Break & Enter-Commercial,2019,14,51,0,37
D33,Fraud,2019,2,3,0,1
D33,Theft Under $5000,2019,8,59,0,51
D32,Other,2019,109,124,0,15
D33,Sexual Violation,2019,3,5,0,2
D41,Break & Enter-House,2019,0,2,0,2
D33,Other,2019,23,89,0,66
D33,Theft Under $5000,2019,43,174,0,131
D33,Theft Under $5000,2019,22,130,0,108
D33,Theft Under $5000,2019,0,1,0,1
D33,Theft Under $5000,2019,17,107,0,90
D33,Theft Under $5000,2019,0,1,0,1
D33,Assault,2019,47,68,0,21
D33,Assault,2019,46,59,0,13
D33,Assault,2019,28,39,0,11
D33,Assault,2019,4,5,0,1
D33,Assault,2019,71,133,0,62
D33,Assault,2019,71,96,0,25
D33,Assault,2019,1,2,0,1
D33,Assault,2019,50,77,0,27
D33,Assault,2019,37,62,0,25
D33,Assault,2019,1,2,0,1
D33,Assault,2019,1,1,1,0
D33,Assault,2019,34,50,0,16
D33,Assault,2019,28,40,0,12
D33,Assault,2019,14,29,0,15
D33,Assault,2019,1,2,0,1
D33,Assault,2019,39,54,0,15
D33,Assault,2019,3,7,0,4
D33,Attempt Murder,2019,0,1,0,1
D33,Attempt Murder,2019,1,1,1,0
D33,Attempt Murder,2019,3,7,0,4
D33,Other,2019,7,19,0,12
D33,Other,2019,10,19,0,9
D33,Other,2019,2,8,0,6
D33,Other,2019,1,1,1,0
D33,Other,2019,14,27,0,13
D33,Other,2019,20,27,0,7
D33,Other,2019,15,16,0,1
D33,Sexual Violation,2019,9,20,0,11
D41,Break & Enter-House,2019,0,4,0,4
D33,Other,2019,15,46,0,31
D33,Sexual Violation,2019,9,17,0,8
D33,Other,2019,1,3,0,2
D32,Other Criminal Violations - Offensive Weapons,2019,3,3,1,0
D33,Other,2019,30,38,0,8
D33,Sexual Violation,2019,5,8,0,3
D41,Break & Enter-House,2019,6,27,0,21
D33,Other,2019,3,30,0,27
D32,Other Criminal Violations - Offensive Weapons,2019,3,3,1,0
D33,Other,2019,43,49,0,6
D33,Sexual Violation,2019,7,9,0,2
D33,Other,2019,0,1,0,1
D41,Break & Enter-House,2019,2,16,0,14
D33,Sexual Violation,2019,2,9,0,7
D33,Other,2019,0,2,0,2
D32,Other Criminal Violations - Offensive Weapons,2019,1,1,1,0
D33,Other,2019,18,75,0,57
D41,Break & Enter-House,2019,0,2,0,2
D33,Sexual Violation,2019,2,2,1,0
D33,Other,2019,13,14,0,1
D32,Other Criminal Violations - Offensive Weapons,2019,6,7,0,1
D33,Other,2019,16,57,0,41
D41,Break & Enter-House,2019,0,3,0,3
D33,Sexual Violation,2019,1,6,0,5
D33,Other,2019,10,13,0,3
D32,Other Criminal Violations - Offensive Weapons,2019,1,2,0,1
D33,Other,2019,1,6,0,5
D41,Break & Enter-House,2019,0,7,0,7
D33,Sexual Violation,2019,2,2,1,0
D33,Other,2019,1,1,1,0
D32,Other Criminal Violations - Offensive Weapons,2019,4,4,1,0
D33,Other,2019,15,62,0,47
D41,Break & Enter-House,2019,0,1,0,1
D33,Other,2019,14,15,0,1
D33,Other,2019,13,14,0,1
D32,Other Criminal Violations - Offensive Weapons,2019,6,6,1,0
D33,Other,2019,6,40,0,34
D41,Break & Enter-House,2019,1,8,0,7
D33,Other,2019,3,3,1,0
D33,Other,2019,16,18,0,2
D32,Other Criminal Violations - Offensive Weapons,2019,8,12,0,4
D33,Other,2019,1,1,1,0
D41,Break & Enter-House,2019,0,1,0,1
D33,Other,2019,4,4,1,0
D33,Other,2019,20,21,0,1
D32,Other Criminal Violations - Offensive Weapons,2019,3,3,1,0
D33,Other,2019,1,1,1,0
D41,Break & Enter-House,2019,5,12,0,7
D33,Other,2019,1,1,1,0
D33,Other,2019,1,1,1,0
D32,Other Criminal Violations - Offensive Weapons,2019,2,2,1,0
D33,Other,2019,11,46,0,35
D41,Break & Enter-House,2019,4,17,0,13
D33,Other,2019,4,4,1,0
D33,Other,2019,13,14,0,1
D33,Other,2019,5,5,1,0
D33,Other Criminal Violations - Offensive Weapons,2019,7,7,1,0
D33,Other Criminal Violations - Offensive Weapons,2019,3,5,0,2
D33,Other Criminal Violations - Offensive Weapons,2019,9,10,0,1
D33,Other Criminal Violations - Offensive Weapons,2019,10,13,0,3
D33,Other Criminal Violations - Offensive Weapons,2019,1,2,0,1
D33,Other Criminal Violations - Offensive Weapons,2019,3,3,1,0
D33,Other Criminal Violations - Offensive Weapons,2019,4,4,1,0
D33,Other Criminal Violations - Offensive Weapons,2019,1,2,0,1
D33,Other Criminal Violations - Offensive Weapons,2019,3,3,1,0
D33,Other Criminal Violations - Offensive Weapons,2019,2,2,1,0
D33,Other,2019,1,1,1,0
D33,Other,2019,1,1,1,0
D41,Other,2019,1,2,0,1
D41,Other,2019,5,5,1,0
D41,Other,2019,12,13,0,1
D41,Other,2019,17,18,0,1
D41,Other,2019,1,1,1,0
D41,Other,2019,7,8,0,1
D41,Other,2019,2,2,1,0
D41,Other,2019,5,5,1,0
D41,Other,2019,7,9,0,2
D41,Other,2019,2,2,1,0
D41,Other,2019,18,20,0,2
D41,Other,2019,11,12,0,1
D41,Auto Theft,2019,2,12,0,10
D41,Auto Theft,2019,1,10,0,9
D41,Auto Theft,2019,0,26,0,26
D41,Auto Theft,2019,9,71,0,62
D41,Auto Theft,2019,0,6,0,6
D41,Auto Theft,2019,5,61,0,56
D41,Auto Theft,2019,2,8,0,6
D41,Auto Theft,2019,1,9,0,8
D41,Auto Theft,2019,2,25,0,23
D41,Auto Theft,2019,1,10,0,9
D41,Auto Theft,2019,0,8,0,8
D41,Auto Theft,2019,4,96,0,92
D33,Other,2019,10,10,1,0
D41,Break & Enter-Other,2019,1,2,0,1
D32,Other Criminal Violations - Offensive Weapons,2019,3,5,0,2
D33,Other,2019,4,29,0,25
D33,Other,2019,2,2,1,0
D33,Other,2019,6,25,0,19
D41,Break & Enter-Other,2019,3,6,0,3
D32,Other Criminal Violations - Offensive Weapons,2019,10,10,1,0
D33,Other,2019,7,7,1,0
D33,Other,2019,1,1,1,0
D32,Other Criminal Violations - Offensive Weapons,2019,3,3,1,0
D41,Break & Enter-Other,2019,3,5,0,2
D33,Other,2019,3,3,1,0
D33,Other,2019,1,1,1,0
D32,Other Criminal Violations - Offensive Weapons,2019,8,12,0,4
D41,Break & Enter-Other,2019,5,7,0,2
D33,Other,2019,1,1,1,0
D33,Other,2019,8,29,0,21
D32,Other Criminal Violations - Offensive Weapons,2019,10,10,1,0
D41,Break & Enter-Other,2019,0,1,0,1
D33,Other,2019,5,5,1,0
D33,Other,2019,3,3,1,0
D32,Other Criminal Violations - Offensive Weapons,2019,4,5,0,1
D41,Break & Enter-Other,2019,1,3,0,2
D33,Other,2019,1,1,1,0
D33,Theft Over $5000,2019,3,16,0,13
D32,Other Criminal Violations - Offensive Weapons,2019,3,5,0,2
D41,Break & Enter-Other,2019,0,1,0,1
D33,Other,2019,11,11,1,0
D33,Theft Over $5000,2019,0,12,0,12
D32,Other Criminal Violations - Offensive Weapons,2019,23,26,0,3
D41,Break & Enter-Other,2019,1,3,0,2
D33,Other,2019,7,8,0,1
D33,Theft Over $5000,2019,1,2,0,1
D32,Other,2019,2,2,1,0
D41,Break & Enter-Other,2019,0,2,0,2
D33,Other,2019,20,31,0,11
D33,Theft Over $5000,2019,0,1,0,1
D32,Other,2019,0,1,0,1
D41,Break & Enter-Other,2019,1,4,0,3
D33,Other,2019,34,40,0,6
D33,Theft Over $5000,2019,4,14,0,10
D32,Other,2019,1,1,1,0
D41,Break & Enter-Other,2019,1,5,0,4
D32,Other,2019,1,2,0,1
D41,Fraud,2019,4,22,0,18
D32,Other,2019,2,2,1,0
D41,Fraud,2019,3,25,0,22
D32,Other,2019,1,1,1,0
D41,Fraud,2019,9,67,0,58
D32,Other,2019,2,2,1,0
D41,Fraud,2019,20,111,0,91
D33,Other,2019,6,7,0,1
D41,Fraud,2019,2,13,0,11
D33,Other,2019,4,5,0,1
D41,Fraud,2019,18,109,0,91
D33,Other,2019,12,15,0,3
D33,Other,2019,2,2,1,0
D33,Other,2019,3,4,0,1
D33,Other,2019,1,1,1,0
D33,Other,2019,1,1,1,0
D42,Other,2019,15,15,1,0
D42,Assault,2019,61,92,0,31
D42,Auto Theft,2019,8,86,0,78
D42,Other,2019,1,1,1,0
D42,Assault,2019,140,197,0,57
D42,Auto Theft,2019,2,57,0,55
D43,Break & Enter-House,2019,3,11,0,8
D42,Other,2019,7,7,1,0
D42,Assault,2019,66,103,0,37
D42,Auto Theft,2019,0,2,0,2
D43,Break & Enter-Other,2019,1,2,0,1
D42,Other,2019,24,25,0,1
D42,Assault,2019,51,90,0,39
D42,Auto Theft,2019,2,31,0,29
D43,Break & Enter-Other,2019,0,2,0,2
D42,Other,2019,16,18,0,2
D42,Assault,2019,73,99,0,26
D42,Auto Theft,2019,3,25,0,22
D43,Break & Enter-Other,2019,1,5,0,4
D42,Other,2019,13,14,0,1
D42,Assault,2019,1,5,0,4
D42,Auto Theft,2019,1,22,0,21
D43,Break & Enter-Other,2019,2,2,1,0
D42,Other,2019,27,28,0,1
D42,Assault,2019,24,44,0,20
D42,Break & Enter-Apartment,2019,0,3,0,3
D43,Break & Enter-Other,2019,1,1,1,0
D42,Other,2019,1,1,1,0
D42,Assault,2019,67,98,0,31
D42,Break & Enter-Apartment,2019,0,4,0,4
D43,Break & Enter-Other,2019,5,6,0,1
D42,Other,2019,6,6,1,0
D42,Assault,2019,29,46,0,17
D42,Break & Enter-Apartment,2019,2,8,0,6
D43,Break & Enter-Other,2019,4,7,0,3
D43,Break & Enter-Other,2019,0,1,0,1
D43,Break & Enter-Other,2019,1,5,0,4
D43,Fraud,2019,2,18,0,16
D43,Fraud,2019,13,87,0,74
D43,Fraud,2019,4,32,0,28
D43,Fraud,2019,4,45,0,41
D43,Fraud,2019,11,53,0,42
D43,Fraud,2019,12,107,0,95
D43,Fraud,2019,2,24,0,22
D43,Fraud,2019,10,62,0,52
D43,Fraud,2019,2,59,0,57
D43,Fraud,2019,0,4,0,4
D43,Fraud,2019,7,58,0,51
D43,Fraud,2019,15,116,0,101
D43,Fraud,2019,4,21,0,17
D43,Fraud,2019,5,118,0,113
D43,Other,2019,7,12,0,5
D43,Other,2019,40,77,0,37
D43,Other,2019,16,34,0,18
D43,Other,2019,15,51,0,36
D43,Other,2019,23,58,0,35
D43,Other,2019,45,96,0,51
D43,Other,2019,7,26,0,19
D43,Other,2019,12,35,0,23
D43,Other,2019,19,55,0,36
D43,Other,2019,2,4,0,2
D43,Other,2019,35,70,0,35
D43,Other,2019,112,212,0,100
D43,Other,2019,6,15,0,9
D43,Other,2019,39,98,0,59
D43,Theft Over $5000,2019,0,1,0,1
D43,Theft Over $5000,2019,1,8,0,7
D43,Theft Over $5000,2019,0,3,0,3
D43,Theft Over $5000,2019,1,2,0,1
D43,Theft Over $5000,2019,0,3,0,3
D43,Theft Over $5000,2019,1,4,0,3
D43,Theft Over $5000,2019,0,1,0,1
D43,Theft Over $5000,2019,0,1,0,1
D43,Theft Over $5000,2019,0,4,0,4
D43,Theft Over $5000,2019,0,2,0,2
D43,Theft Over $5000,2019,2,4,0,2
D43,Theft Over $5000,2019,0,1,0,1
D43,Other,2019,23,25,0,2
D41,Assault,2019,120,208,0,88
D41,Other,2019,4,4,1,0
D42,Fraud,2019,8,78,0,70
D43,Other,2019,4,4,1,0
D42,Other,2019,10,10,1,0
D42,Break & Enter-Apartment,2019,1,17,0,16
D41,Other,2019,17,18,0,1
D42,Fraud,2019,3,47,0,44
D43,Other,2019,8,9,0,1
D43,Auto Theft,2019,2,8,0,6
D43,Auto Theft,2019,2,27,0,25
D43,Auto Theft,2019,2,21,0,19
D43,Auto Theft,2019,2,14,0,12
D43,Auto Theft,2019,5,20,0,15
D43,Auto Theft,2019,3,21,0,18
D43,Auto Theft,2019,1,3,0,2
D43,Auto Theft,2019,7,27,0,20
D43,Auto Theft,2019,0,8,0,8
D43,Auto Theft,2019,3,20,0,17
D43,Auto Theft,2019,10,48,0,38
D43,Auto Theft,2019,1,11,0,10
D43,Auto Theft,2019,1,40,0,39
D43,Break & Enter-Apartment,2019,2,3,0,1
D43,Break & Enter-Apartment,2019,1,2,0,1
D43,Break & Enter-Apartment,2019,1,2,0,1
D43,Break & Enter-Apartment,2019,7,14,0,7
D43,Break & Enter-Apartment,2019,4,13,0,9
D43,Break & Enter-Apartment,2019,4,7,0,3
D43,Break & Enter-Apartment,2019,4,12,0,8
D43,Break & Enter-Apartment,2019,9,27,0,18
D43,Break & Enter-Apartment,2019,5,18,0,13
D43,Break & Enter-Commercial,2019,2,7,0,5
D43,Break & Enter-Commercial,2019,1,5,0,4
D43,Break & Enter-Commercial,2019,3,12,0,9
D43,Break & Enter-Commercial,2019,1,11,0,10
D43,Break & Enter-Commercial,2019,10,18,0,8
D43,Break & Enter-Commercial,2019,11,20,0,9
D43,Break & Enter-Commercial,2019,0,2,0,2
D43,Break & Enter-Commercial,2019,2,3,0,1
D43,Break & Enter-Commercial,2019,0,1,0,1
D43,Break & Enter-Commercial,2019,4,15,0,11
D43,Break & Enter-Commercial,2019,13,30,0,17
D43,Break & Enter-Commercial,2019,1,6,0,5
D43,Break & Enter-Commercial,2019,8,26,0,18
D43,Break & Enter-House,2019,1,5,0,4
D43,Break & Enter-House,2019,0,2,0,2
D43,Break & Enter-House,2019,1,15,0,14
D43,Break & Enter-House,2019,6,15,0,9
D43,Break & Enter-House,2019,0,5,0,5
D43,Break & Enter-House,2019,2,5,0,3
D43,Break & Enter-House,2019,2,8,0,6
D43,Break & Enter-House,2019,6,29,0,23
D42,Attempt Murder,2019,0,1,0,1
D41,Attempt Murder,2019,1,1,1,0
D43,Break & Enter-House,2019,0,9,0,9
D43,Break & Enter-House,2019,3,7,0,4
D43,Break & Enter-House,2019,6,13,0,7
D43,Break & Enter-House,2019,3,7,0,4
D42,Break & Enter-Apartment,2019,2,2,1,0
D41,Other,2019,5,6,0,1
D42,Attempt Murder,2019,1,2,0,1
D42,Break & Enter-Apartment,2019,0,5,0,5
D41,Attempt Murder,2019,1,1,1,0
D42,Fraud,2019,14,83,0,69
D42,Fraud,2019,13,87,0,74
D42,Other,2019,8,8,1,0
D41,Other,2019,2,9,0,7
D41,Other,2019,14,14,1,0
D42,Attempt Murder,2019,2,2,1,0
D42,Break & Enter-Apartment,2019,0,2,0,2
D42,Fraud,2019,1,2,0,1
D42,Other,2019,22,31,0,9
D41,Other,2019,8,20,0,12
D41,Other,2019,84,99,0,15
D42,Attempt Murder,2019,1,1,1,0
D42,Break & Enter-Apartment,2019,0,1,0,1
D42,Fraud,2019,1,53,0,52
D42,Other,2019,60,65,0,5
D41,Other,2019,29,38,0,9
D41,Other,2019,507,535,0,28
D42,Other,2019,12,18,0,6
D42,Break & Enter-Apartment,2019,0,5,0,5
D42,Fraud,2019,13,102,0,89
D42,Other,2019,34,38,0,4
D41,Other,2019,35,50,0,15
D41,Other,2019,9,11,0,2
D42,Other,2019,13,38,0,25
D42,Break & Enter-Apartment,2019,3,11,0,8
D42,Fraud,2019,2,35,0,33
D42,Other,2019,34,37,0,3
D41,Other,2019,10,12,0,2
D41,Other,2019,219,234,0,15
D42,Other,2019,25,30,0,5
D42,Break & Enter-Apartment,2019,0,1,0,1
D42,Other,2019,11,58,0,47
D42,Other,2019,65,76,0,11
D41,Other,2019,15,38,0,23
D41,Other,2019,11,13,0,2
D42,Other,2019,7,13,0,6
D42,Break & Enter-Commercial,2019,0,13,0,13
D42,Other,2019,25,80,0,55
D42,Other,2019,27,29,0,2
D41,Other,2019,2,6,0,4
D41,Other,2019,98,102,0,4
D41,Other,2019,103,111,0,8
D41,Other,2019,10,12,0,2
D41,Other,2019,100,109,0,9
D41,Other,2019,129,143,0,14
D41,Other Criminal Violations - Offensive Weapons,2019,1,1,1,0
D41,Other Criminal Violations - Offensive Weapons,2019,9,11,0,2
D41,Other Criminal Violations - Offensive Weapons,2019,14,14,1,0
D41,Other Criminal Violations - Offensive Weapons,2019,21,22,0,1
D41,Other Criminal Violations - Offensive Weapons,2019,3,3,1,0
D41,Other Criminal Violations - Offensive Weapons,2019,15,20,0,5
D41,Other Criminal Violations - Offensive Weapons,2019,3,4,0,1
D41,Other Criminal Violations - Offensive Weapons,2019,8,8,1,0
D41,Other Criminal Violations - Offensive Weapons,2019,9,11,0,2
D41,Other Criminal Violations - Offensive Weapons,2019,1,1,1,0
D41,Other Criminal Violations - Offensive Weapons,2019,14,18,0,4
D41,Other Criminal Violations - Offensive Weapons,2019,20,21,0,1
D41,Other,2019,1,1,1,0
D41,Other,2019,2,2,1,0
D41,Other,2019,1,1,1,0
D41,Other,2019,0,1,0,1
D41,Other,2019,2,2,1,0
D41,Other,2019,2,2,1,0
D41,Other,2019,2,2,1,0
D42,Other,2019,1,1,1,0
D42,Other,2019,8,8,1,0
D42,Other,2019,5,7,0,2
D42,Other,2019,3,3,1,0
D42,Other,2019,3,3,1,0
D42,Other,2019,3,3,1,0
D42,Other,2019,1,1,1,0
D42,Other,2019,1,1,1,0
D42,Other,2019,1,1,1,0
D42,Other,2019,3,3,1,0
D42,Auto Theft,2019,10,43,0,33
D42,Auto Theft,2019,4,58,0,54
D42,Auto Theft,2019,0,1,0,1
D42,Auto Theft,2019,1,13,0,12
D42,Auto Theft,2019,1,27,0,26
D42,Auto Theft,2019,11,40,0,29
D42,Auto Theft,2019,2,38,0,36
D42,Other,2019,34,40,0,6
D42,Other,2019,14,47,0,33
D42,Break & Enter-Commercial,2019,16,56,0,40
D42,Other,2019,42,47,0,5
D42,Other,2019,17,35,0,18
D42,Other,2019,12,47,0,35
D42,Other,2019,2,3,0,1
D42,Other,2019,19,25,0,6
D42,Other,2019,17,72,0,55
D42,Other,2019,7,10,0,3
D42,Break & Enter-Commercial,2019,1,5,0,4
D42,Other,2019,6,19,0,13
D42,Other,2019,15,63,0,48
D42,Other,2019,33,38,0,5
D42,Break & Enter-Commercial,2019,0,2,0,2
D42,Other,2019,11,22,0,11
D42,Other,2019,16,82,0,66
D42,Other,2019,10,10,1,0
D42,Break & Enter-Commercial,2019,2,2,1,0
D42,Other,2019,5,8,0,3
D42,Other,2019,25,83,0,58
